yodoquinol	26
acriflavina	26
amonio	457
hipoclorito	70
etoxaceno	6
furadantina	6
furoxona	6
nifuraldezona	6
serenio	6
clorhidrato	13177
trantoína	6
urotropina	6
aristocort	24
celestone	12
clocortolona	38
cloprednol	6
cortisona	167
hidrocortisona	1215
cortato	6
cort-dome	24
cortef	27
corticosteroide	160
corticosteroides	126
cortivazol	8
cortogen	18
cortona	18
cortril	27
decadrón	24
deflazacort	51
deltasona	6
deltra	6
dexametasona	546
doca	6
florinef	24
fluohidrocortisone	24
fluprednisolona	21
glucocorticosteroides	6
hideltra	6
hidrocortona	24
meprednisona	21
prednisolona	655
parametasona	32
percortén	6
prednilideno	6
prednisona	110
quenacort	6
citomel	6
detrotironina	6
dextrotiroxina	38
eutroide	6
i-tiroxina	6
sódica	2513
letter	6
levotiroxina	372
liotironina	196
liotrix	10
proloide	6
sintroide	6
l-triyodotironina	14
tiratricol	8
tiroglobulina	65
tirolar	6
titroide	6
triyodotironina	80
antitiroideo	49
benciltiouracil	6
carbimazol	68
diyodotirosina	10
iotiouracil	6
metiacil	6
tiouracilo	49
metiltiouracil	6
metimazol	40
perclorato	62
propilo	69
propiltiouracilo	48
i-131	12
tapazol	6
tiamazol	58
tiocarbamida	6
bencilo	59
131	138
acetohexamida	75
biguanida	68
sulfonilo	6
sulfonilurea	72
buformina	6
carbutamida	6
clorpropamida	74
dbi	8
diabinesa	6
dimelor	6
dimetil	135
diguanida	6
fenformina	24
feniletilbiguanida	6
glibenclamida	187
glibornurida	22
gliburida	44
gliciclamida	6
gliclazida	49
gliclopiramida	6
glimidina	24
glimidine	6
glipizida	120
gliquidona	40
glisolamida	6
glisoxepida	6
globina	23
iletina	18
amorfa	31
isofánica	194
nph	30
prolamina	8
semilente	6
ultralenta	6
defalan	6
soluble	305
bifásica	330
protamina	200
suspensión	2912
isofano	6
metformina	513
neutral	26
orinase	6
sulfato	3465
cinc	1210
pzi	6
tolbutamida	77
extendida	122
tolazamida	61
antifertilidad	6
demulén	6
enovid	6
etinilestradiol	818
etiniloestradiol	18
levonorgestrel	286
noretisterona	388
etinodiol	106
diacetato	136
mestranol	66
linestrenol	16
noretindrona	99
enantato	96
norgestrel	151
norgestrienona	6
norlestrina	6
norlutina	6
oracón	6
orto-novum	6
ovral	6
ovulén	6
progestina	15
quingestanol	6
alilestrenol	25
anhidrohidroxi-progesterona	6
antineoplásico	187
clomifeno	54
clormadinona	10
clorotrianiseno	26
conjugadas	6
estrogénicas	6
delalutina	6
demegestona	6
desogestrel	114
didrogesterona	51
dienestrol	27
dienoestrol	6
estilbestrol	38
dimestrol	6
dimetisterona	6
epiestriol	6
epimestrol	6
estilboestrol	6
estradiol	835
benzoato	180
estriol	115
estrona	107
estropipato	53
etisterona	21
fosfestrol	37
gestonorona	23
caproato	52
hexestrol	19
hexoestrol	6
hidroxiestrona	6
hidroxiprogesterona	93
isopregnenona	6
lipo-lutina	6
lutocilol	6
lutromona	6
medrogestona	8
medroxiprogesterona	358
metalenestril	11
metalenoestrilo	6
metilestrenolona	6
nomegestrol	10
noretinodrel	19
normetandrona	7
oxendolona	8
poliestradiol	25
polioestradiol	6
pregnandiol	22
pregneninolona	6
premarín	6
progestona	6
prolutón	6
promegestona	8
provera	8
quinestradol	23
quinestrol	27
tace	7
antiandrogeno	6
antiestrógeno	20
antigonadotropina	8
ciproterona	113
danazol	66
flutamida	49
mifepristona	42
nafoxidina	19
nilutamida	31
ormeloxifeno	6
taleranol	6
anabólicos	22
andrógeno-estrógeno	6
androstalona	6
androstanolona	16
androsterona	16
calusterona	8
clorodehidro-metiltestosterona	6
dromostanolona	8
drostanolona	30
durabolina	6
epitiostanol	6
estanolona	10
estanozolol	52
anabólico	36
androgénico	47
testosterona	477
etilestrenol	14
estranol	6
fluoximesterona	59
mepitiostano	6
mestanolona	6
mesterolona	47
metandienona	9
metandriol	43
metandrostenolona	19
metenolona	23
androstanolone	6
metiltestosterona	119
nandrolona	124
norentandrolona	6
nortestosterona	6
furanpropionato	6
oxandrolona	48
oximesterona	10
oximetolona	65
prasterona	6
testolactona	32
zeranol	19
adrenocorticotrópica	6
alsactida	6
corticotropina	41
cosintropina	20
fsh	90
hgh	12
gonadotróficas	13
menotropinas	6
pergonal	8
extractos	12
prolactina	133
seractide	6
somatotropina	81
somatrem	42
somatropina	279
tetracosactida	40
tetracosactrin	17
tireotrófica	6
tirotrópica	11
tirotropina	44
urofolitropina	36
buserelina	74
ddavp	6
deamino-d-arginina	6
desmopresina	148
enterogastrona	21
felipresina	33
gonadorelina	48
lipresina	28
melanocitos	51
pitresina	6
pituitrina	6
protirelina	41
sermorelin	6
somatorelina	8
terlipresina	32
vasopresor	6
octreotida	146
trilostano	68
recubrimiento	193
entérico	223
alka-seltzer	6
bis	70
acetilsalicilato	11
buferina	6
actilsalicilato	6
carbaspirina	14
fiorinal	6
rhodina	6
salicilato	502
carbetil	6
diflunisal	48
salicilamida	131
salicílico	510
congéneres	11
salsalato	49
tiosalicilato	39
acetaminofeno	445
acetaminosalol	6
acetanilida	23
acetofenetedina	6
bromo-seltzer	6
exalgina	6
p-acetamidofenol	6
panadol	6
para-acetamidofenol	6
para-aminofenol	14
paracetamol	1859
amidopirina	6
aminofenazona	21
aminopirina	17
pirazol	31
analgina	6
antipirina	30
azapropazona	78
butazolidina	6
clofezona	6
difenilbutazona	6
dipirona	14
fenazona	28
fenilo	38
butazone	6
feprazona	6
hidroxifenilbutazona	6
indocin	6
isopropilaminofenazona	6
ketazon	6
metamizol	31
metampirona	6
miocrisina	6
mofebutazona	6
monofenilbutazone	6
nifenazona	6
noramidopirina	12
metanosulfonato	6
oxifenbutazona	45
piramidón	6
pirazolona	6
propifenazona	8
quebuzona	6
ramifenazona	6
sulfamazona	6
sulfamidopirina	6
sulpirina	6
suxibuzona	6
tandearil	6
tanderil	6
antiinflamatorio	122
t49	151
0x1	24
0x2	24
0x3	24
0x4	24
0x5	24
0x6	24
propionico	6
carprofeno	16
esflurbiprofeno	6
ibufenaco	6
ibuproxam	6
oxaprozina	56
suprofen	6
diclofenaco	298
etodolaco	83
fenflumizol	6
flufenámico	6
indometacina	176
isoxicam	6
meclofenamato	49
meclofenámico	21
mefenámico	92
nabumetona	86
nimesulida	16
piroxicam	174
procuazona	6
sulindac	78
tenoxicam	72
tolmetina	87
ufenamato	6
zomepirac	12
oro	216
antiflogístico	6
auranofina	51
aurotioglucanida	6
aurotioglucosa	25
aurotiomalato	63
aurotioprol	6
glucosamina	113
farnesil	6
aurotiosulfato	16
acetilfenilhidracina	6
carbifeno	6
ciclopirabital	6
clonixina	6
criogenina	6
cropropamida	22
crotetamida	22
darvón	6
diclonixina	6
doloxeno	6
emorfazona	6
etomide	6
fenazopiridina	156
fenicarbazida	6
feniramidol	8
feniramidon	6
floctafenina	6
fluradoline	6
glafenina	6
corno	6
ketorolaco	195
lefetamina	6
meptazinol	80
methofolina	6
metofolina	6
nefopam	77
oxetorona	10
perisoxal	6
pirabital	20
piridium	6
beta-ciclodextrina	11
piscidia	9
eritrina	6
rimazolio	6
metilsulfato	82
sumatriptán	93
tiaramida	6
tinoridine	6
versidina	6
viminol	6
zactano	6
láudano	8
estándar	290
alcanforado	16
pantopón	6
papavereto	6
paregórico	10
acetomorfina	4
diacetilmorfina	39
diamorfina	65
14-hidroxidihidro-morfinona	6
acemorfán	6
acetildihidrocodeína	6
acetildihidrocodeinona	6
acetorfina	6
alvodina	6
antitusivo	51
codeína	771
morfina	695
benzomorfano	9
cliradón	6
demerol	6
desocodeína	6
desomorfina	6
dextrorfano	6
difencloxacina	6
dihidrocodeína	290
dihidrocodeinona	10
dihidrohidroxicodeinona	7
dihidrohidroximorfinona	6
dihidroisocodeína	6
dihidromorfina	6
dihidromorfinona	16
dihidroxicodeinona	6
dilaudid	6
meperidina	112
dionina	6
drocode	6
dromorán	6
etilmorfina	12
etorfina	10
eucodal	6
fenadoxona	6
fenomorfán	4
heptalgina	6
hicodan	6
hidrocodona	531
hidromorfinol	6
hidromorfinona	6
hidromorfona	196
hidroxidihidrocodeinona	6
leritina	6
levo-dromoran	6
metilmorfina	8
metopón	6
morfoliniletilmorfina	6
nicomorfina	10
nisentil	6
normorfina	8
numorfano	6
oxicodona	488
oximorfona	73
palfium	6
paracodina	6
parzona	6
percodan	6
peronin	6
piminodina	8
pipadona	6
prinadol	6
promedol	6
racemoramida	6
racemorfán	6
tebaína	10
terciopelo	11
amidona	6
dolofina	6
fiseptona	6
levo-iso-metadona	6
alfaprodina	12
alfentanilo	103
anileridina	10
bezitramida	6
buprenorfina	217
butorfanol	61
cetobemidona	9
dextromoramida	72
dextropropoxifeno	168
dipipanona	76
eptazocina	6
etoheptacina	8
fenazocina	45
fenoperidina	40
fentanilo	228
isonipecaína	7
levopropoxifeno	8
levorfanol	80
nalbufina	80
t40	153
601	35
602	24
603	24
604	24
605	24
sintético	342
pentazocina	213
petidina	137
piritramida	8
profadol	6
propoxifeno	125
sufentanilo	36
tilidina	19
tramadol	186
coca	16
afganistán	10
hachís	15
bhang	6
cannabinol	32
dronabinol	54
ganja	6
indio	330
cáñamo	19
líbano	10
maría	12
marihuana	65
marijuana	8
nabilona	86
benzodiazepinas	111
sativa	88
tetrahidrocannabinol	6
thc	7
dietilamida	23
lisérgico	58
megahalucinógeno	6
psicodisléptico	9
psicotomimético	6
bufotenina	10
diego	28
dietiltriptamine	4
det	4
triptamina	10
hawaiana	7
heavenly	4
blue	54
campanilla	7
magicas	4
mescal	7
botones	12
mescalina	48
peyote	15
psilocibina	35
psilocina	19
puertas	16
cielo	3150
morning	6
glory	8
yohímbico	6
concentrada	29
divinil	12
enflurano	72
etileno	127
bromuro	911
inhalado	44
fluotano	6
fluroxeno	8
halotano	71
isoflurano	72
metoxiflurano	12
risa	19
trifluoroetil	6
vinil	8
trileno	6
vinesteno	6
vineteno	6
vinilo	44
alfadolona	8
alfaxalona	8
intravenoso	238
tiobarbitúrico	20
barbitúrico	119
brevital	6
butalitona	6
butil	75
tiobarbital	14
etomidato	50
evipal	12
evipán	12
hexobarbital	47
intranarcona	6
metohexital	52
metohexitona	31
pentotal	6
quemital	6
sernil	6
tiopental	92
surital	6
tialbarbital	9
tiamilal	27
tiobutabarbital	6
tiopentona	15
potenciada	12
relajante	123
depresor	129
premedicación	25
ciclopropano	32
disoprofol	6
ketamina	128
minaxolona	6
oxibato	35
propanidido	6
propofol	118
tiletamina	10
tribromoetanol	8
ametocaína	46
amileína	6
amilocaína	36
aptocaína	6
articaína	38
benoxinato	31
benzamina	12
benzocaína	407
betoxicaína	6
blockain	24
bupivacaína	261
butacaína	19
butambeno	21
butanilicaína	6
aminobenzoato	83
butín	6
carbocaína	24
ciclaina	6
ciclometicaína	8
cincocaína	101
citanest	18
cloroprocaína	45
dibucaína	39
sperficie	6
diclona	11
diclonina	36
dimetocaína	6
diperodon	6
dorsacaína	6
endocaína	6
epab	6
estovaína	30
etidocaína	78
etocaína	18
eucaína	6
fenacaína	8
hexilcaína	8
leucinocaína	6
lidocaína	881
lignocaína	178
marcaína	18
mepivacaína	110
meprilcaína	8
metabutetamina	8
meticaína	24
nesacaína	18
novocaína	18
nupercaína	12
ofataína	6
ofetético	6
ortocaína	6
oxetacaína	24
oxetacina	6
oxibuprocaína	72
percaína	12
piperocaína	29
pitkin	6
solución	15688
pontocaína	18
prilocaína	182
piexus	6
proparacaína	36
propitocaína	22
propoxicaína	41
proximetacaína	79
quotana	6
surfacaína	6
tetracaína	252
trimecaína	6
xilocaína	19
terapeutico	12
albutoína	6
anticonvulsivo	75
difenilhidantoína	18
dilantina	7
epanutin	6
etotoína	45
fenantoína	7
fenitoína	257
mefenitoína	44
metetoína	6
metoína	7
carbamazepina	202
oxcarbazepina	64
tegretol	7
aloxidona	6
oxazolidinediona	11
succinimida	41
etadiona	6
etosuximida	84
fensuximida	32
isoetadiona	7
mesuximida	45
metsuximida	16
morsuximida	6
oxazolidina	29
paradione	6
parametadiona	28
antiepiléptico	74
anticonvulsivante	56
tridiona	6
trimetadiona	50
troxidona	7
agripnal	6
alipropimal	6
alobarbital	10
alurato	6
amilobarbitona	13
amital	12
amobarbital	141
aprobarbital	18
barbenil	6
barbital	42
barbitona	10
tranquilizante	150
bralobarbital	6
butabarbital	72
butabarbitona	11
butabarpal	6
butalbital	263
butetal	7
butisol	6
butobarbital	44
butobarbitona	8
carbrital	6
ciclobarbitone	6
delvinal	6
dial	19
dialbarbitúrico	6
dialimal	6
diemal	6
difebarbamate	6
dormiral	6
enheximalo	6
eskabarb	6
etilfeno	6
etobral	6
etoval	6
euneril	6
fanadorm	6
fanadorn	6
febarbamato	6
femitona	6
fenemal	6
fenilmetilbarbitona	6
fenobarbital	310
fenobal	6
fenonil	6
gardenal	6
gardepanil	6
gemonil	6
heptabarbital	8
heptabarbitona	6
heptabarbo	6
hexemal	6
hexetal	6
ipral	6
lotusato	6
luminal	17
meballymal	6
mebaral	6
mebumal	6
medinal	6
medomina	6
mefobarbital	27
metarbital	10
metilfenobarbital	68
metilhexabital	6
metitural	8
metobarbital	6
metobarbitona	6
misoline	6
nealbarbital	6
nembutal	6
neonal	6
neraval	6
neravan	6
neurobarb	6
noptil	6
nunol	6
ortal	6
pentimal	6
pentobarbital	155
pernocton	6
pernostón	6
probarbital	6
propalilonal	6
proxibarbal	6
quinalbarbital	12
quinalbarbitona	12
secbutabarbital	76
secbutabarbitona	6
secobarbital	127
seconal	6
somonal	6
soneryl	6
talbutal	10
veramon	6
veronal	6
vinbarbital	8
vinbarbitona	6
vinilbital	6
bital	6
alprazolam	145
bentazepam	8
benzodiacepina	24
benzodiapina	6
bromazepam	67
brotizolam	8
camazepam	6
carpipramina	6
clobazam	65
clonazepam	133
clorazepato	88
dipotásico	106
clordiazepóxido	240
clotiazepam	8
cloxazolam	8
clozapina	130
dalmane	6
delorazepam	6
diazepam	236
estazolam	45
loflazepato	6
etizolam	6
fludiazepam	6
flunitrazepam	76
flurazepam	109
flutazolam	6
flutoprazepam	6
halazepam	34
haloxazolam	6
ketazolam	42
librium	9
loprazolam	63
lorazepam	145
lormetazepam	67
medazepam	48
mexazolam	6
midazolam	167
nimetazepam	6
nitrazepam	96
nordazepam	14
oxazepam	124
oxazolam	6
perlapine	6
pinazepam	16
prazepam	43
quacepán	6
rohipnol	6
serax	6
temazepam	138
tetrazepam	8
tofisopam	6
benzodiazepina	72
tranxeno	6
triazolam	72
valium	8
acecarbromal	6
acetilcarbromal	19
acetilfeneturida	6
alilisopropilacetilurea	6
alilo	10
tribromuro	8
pirimidinediona	6
apronalide	6
avomina	6
barbexaclona	6
beclamida	44
beta-clor	6
bromal	6
hidrato	216
bromisoval	8
bromisovalum	6
bromo	73
bromoformo	10
bromural	6
bromvaletona	6
cloral	208
butilcloral	6
bromolactobionato	6
carbromal	21
clometiazol	43
betaína	46
formamida	10
cloralamida	6
clorbutol	14
cloretiazol	6
cloretona	6
clorhexadol	6
clormetiazol	63
clormezanona	54
croton	17
dicloralfenozona	6
dietilsulfona-dietilmetano	6
divalproex	20
doriden	6
dormison	6
ectilurea	6
etclorvinol	22
etifoxina	10
etinamato	10
fenacemida	18
fenergán	6
feneturide	6
ftalimidoglutarimida	6
glutetimida	28
hexapropimato	6
lactucarium	6
lechuga	18
virosa	20
lettuce	6
opium	6
levanil	6
levoproma	6
meparfinol	7
parafinol	6
sulfonal	12
metilparafinol	8
metilpentinol	8
metiprilona	40
niapracina	6
noctec	6
noludar	6
oblivión	6
paracetaldehído	7
paraldehído	94
pentaeritrita	18
periclor	6
petricloral	8
piritildiona	6
placidil	6
primidona	86
progabida	6
aldehído	82
quaalude	6
sedormid	6
serenesil	6
bromuros	27
cloralhidrato	6
valproato	160
somnos	6
sopor	6
soporífero	12
sulfonetilmetano	8
sulfonmetano	6
sultiame	8
tetronal	6
toloxatona	6
tribromacetaldehído	6
tribromometano	7
triclofos	12
tricloroetanol	11
tricloroetil	18
trional	6
valeriana	22
valmid	6
valnoctamida	6
valpromida	8
vigabatrina	75
welldorm	6
zolpidem	115
zopiclona	63
sleep	6
draught	6
aflocualona	6
antiparkinsoniano	40
antirigidez	6
baclofeno	119
benserazida	73
benzatropina	72
benzotropina	18
bromocriptina	128
cabergolina	71
carbidopa	287
levodopa	336
carisoprodol	118
clorfenesina	34
clorzoxazona	40
dantroleno	98
deprenalina	6
deprenilo	6
dietacina	6
difluorometildopa	6
disipal	6
dopa	22
estimarato	6
fenprobamato	6
idrocilamida	8
l-dopa	13
lisurida	63
mefenamina	6
mefenesina	19
mefenoxalona	8
mesulergina	6
metaxalona	40
metergolina	6
metocarbamol	97
múscular	18
orfenadrina	181
pergolida	96
piribedil	11
real	265
soma	6
tizanidina	58
tolserol	6
zoxazolamina	6
alegron	6
amineptina	6
amitriptilina	315
amoxapina	95
antidepresivo	157
tricíclico	57
butriptilina	42
cianopramine	6
clomipramina	133
clorimipramina	7
desipramina	114
desmetilimipramina	6
dibenzepina	10
dosulepina	54
dotiepina	58
doxepina	211
imipramina	172
ipríndole	6
laroxyl	6
lofepramina	73
melitracen	6
metapramina	6
nortriptilina	195
noxiptilina	6
opipramol	6
pertofrano	6
protriptilina	72
quinupramina	6
saroten	6
sinequan	6
tofranil	6
trimipramina	117
triptizol	6
tetracíclico	17
maprotilina	89
mianserina	86
mirtazapina	113
oxaprotilina	6
amiflamina	6
monoamino	50
clorgilina	6
fenelcina	12
fenipracina	6
hidracina	38
monoaminooxidasa	51
iproclozida	6
iproniazida	40
isocarboxazida	60
mao	9
marplán	6
marsilida	6
mebanacina	6
moclobemida	67
nardil	6
nialamida	8
parnato	6
safracina	6
tranilcipromina	78
norepinefrina	115
triazolopiridina	13
trazodona	120
venlafaxina	152
cimeldina	6
citalopram	145
femoxetina	6
fluoxetina	243
fluvoxamina	93
indalpino	6
amfebutamona	6
bifemelano	6
bupropión	123
diclofensina	6
minaprina	6
nomifensina	10
oxitriptan	6
prazitona	6
tiacesima	6
tianeptine	6
viloxacina	6
acepromacina	8
acetofenacina	10
alimemacina	7
butaperacina	8
carfenacina	8
ciamemacina	6
clorpromacina	24
compacina	7
dimetotiacina	6
dioxoprometacina	6
dixiracina	6
esparina	6
estelacina	6
estemetil	6
aminofenotiacina	6
fenotiazina	131
psicotrópico	44
fentazina	6
flufenacina	20
fluopromacina	6
isoprometacina	6
largactil	6
levomepromacina	7
levopromacina	6
melaril	6
mepacina	8
mequitacina	7
mesoridacina	18
metdilazina	20
metofenazato	6
metopromacina	6
metotrimepracina	11
metoxipromacina	8
oxomemacina	6
pecacina	6
peracina	8
perfenacina	22
periciacina	6
piperacetacina	8
pipotiacina	6
proclorperacina	84
prometazina	331
teoclate	6
propilaminofenotiacina	6
prozamina	6
sulforidacina	6
tiazinamio	6
tietilperacina	33
tindal	6
tiopropazato	8
tioproperacina	6
tioridacina	39
toracina	6
dimetilamina	22
etilamina	10
fenotiazida	6
piperazina	180
piperidina	22
propilamina	21
trifluoperacina	21
triflupromacina	10
benperidol	53
bromperidol	8
butirofenona	53
clopentixol	33
clorprotixeno	58
espiperona	24
espiroperidol	6
fluanisona	6
flupentixol	192
haloperidol	273
lenperone	6
melperona	16
peridol	6
moperona	6
pipamperona	18
timiperona	6
trifluperidol	48
triperidol	6
zuclopentixol	174
anti-ansiedad	6
antialucinógeno	6
antipsicótico	109
ataráctico	6
psicoterapéutico	37
amfenidona	6
aminofenilpiridona	6
amisulprida	68
amperozida	6
azaciclonol	8
benzperidina	6
benzperidol	6
buspirona	103
captodiamo	8
captodiamina	8
clotiapina	8
droperidol	95
emilcamato	8
empiprazol	6
equanil	6
espirileno	6
fenaglicodol	8
fluspirileno	40
hidroxicina	66
hidroxifenamato	8
carbonato	619
loxapina	113
mebutamato	8
meprobam	6
meprobamato	99
miltown	6
molindona	74
mosapramina	6
nemonapride	6
olanzapina	214
oxanamida	8
oxipertina	68
penfluridol	8
pimozida	80
procalmidol	6
protipendilo	8
racloprida	12
remoxiprida	42
setoperona	6
sulpirida	76
sultoprida	8
taractan	6
tetrabenacina	8
tiaprida	10
tibamato	10
tioxanteno	32
zotepina	50
anfetamínico	6
anfetaminilo	10
benzedrina	6
desoxiefedrina	10
dexanfetamina	50
dexedrina	6
dextroanfetamina	108
éxtasis	44
mdma	17
metedrina	6
metilanfetamina	8
metilendioxianfetamina	21
metilenedioximetanfetamina	6
tenamfetamina	6
fenidato	6
ritalina	6
catha	11
etriptamina	6
fencanfamina	10
fenetilina	10
khat	7
meclofenoxato	6
pipradrol	10
preludín	6
prolintano	26
4-aminobutírico	6
eskalith	6
gaba	18
gamma-aminobutírico	32
postsináptico	6
litano	6
litonato	6
memantina	93
namenda	6
nizofenona	6
ambenonio	38
anticolinesterásico	32
colinérgico	51
dfp	6
diflos	7
difluorofato	6
diisopropilfluorofosfonato	8
distigmina	50
edrofonio	85
galantamina	97
isoflurofato	20
neostigmina	123
piridostigmina	91
prostigmina	11
tacrina	68
tetrahidroaminoacridina	6
aceclidina	6
acetilcolina	157
arecolina	8
benzopireno	6
betanecol	76
carbacol	76
carbamilcolina	7
intensificador	45
trimetil	10
propanodiol	26
metacolina	60
parasimpaticomimético	30
pilocarpina	291
pilocarpus	9
jaborandi	7
cuaternario	104
hexametonio	8
mecamilamina	36
pempidina	6
pentametonio	21
pentapirrolinio	6
bitartrato	541
pentolonio	6
tetraetilamonio	6
tetrilamonio	6
trimetafán	55
camsilato	17
trimetidinio	8
adiphenine	6
alverina	79
ambutonio	10
aminopentamida	9
amprotropina	8
aniscoropina	6
anisotropina	27
metil-bromuro	12
anticolinérgico	33
antimuscarínico	26
artane	6
atropina	425
metonitrato	16
belladona	212
benacticina	7
benapricina	6
bencexol	6
benzilonio	6
bevonio	6
biperideno	66
bornaprina	6
butetamato	17
escopolamina	238
butropio	6
camilofina	6
carpronio	6
ciclodrina	6
ciclopentolato	102
cicrimina	8
cimetropio	6
clidinio	52
clorbenzoxamina	6
clorotepina	6
cogentina	6
parasimpaticolítico	30
dexetimida	6
dibutolina	8
diciclomina	67
dicicloverina	55
difemanil	12
difilina	72
diisopromina	6
drotaverina	8
duboisina	8
emepronio	36
espasmolítico	49
etaverina	8
etibenzatropina	6
etomidolina	6
etopropacina	22
euftalmina	6
fenglutarimida	6
fenoverina	6
flavoxato	51
flopropiona	6
gefarnato	6
glucopirrolato	48
glucopirronio	28
hexasonio	6
hexociclio	19
hiosciamina	177
hioscina	138
homatropina	201
hyoscyamus	18
isometepteno	134
isopropamida	24
levsina	6
mebeverine	6
meladracina	6
mepenzolato	46
mepiperfenidol	6
metantelina	10
metantelinio	7
metescopolamina	91
metilatropina	6
nitrato	506
metilbenactizio	6
metixeno	26
midriacil	6
milverina	6
moxaverina	6
octatropina	7
otilonio	23
oxapio	6
oxibutinina	140
oxifenciclimina	10
oxifenonio	8
pentienato	10
pinaverio	8
pipenzolato	34
piperidolato	19
pipetanato	12
poldina	25
pramiverina	6
pridinol	6
prifinio	6
pro-banthine	6
prociclidina	87
profenamina	20
profenil	6
propantelina	59
múculo	6
rociverina	6
scopolia	8
sulmetocina	6
tiemonio	18
tifenamil	12
tigloidina	6
timepidium	6
tiquicio	6
tolperisona	10
toquicina	6
trasentina	6
triampicina	6
triciclamol	8
tridihexetil	6
trihexifenidilo	74
trimebutina	10
trimeprazina	33
triperiden	6
tritiocina	6
tropacine	6
tropatepina	10
tropicamida	98
trospio	40
valetamato	10
agonista	488
alfa-adrenoreceptor	6
aplonidina	7
apraclonidina	54
ciclopentamina	8
etilefrina	12
fenilefrina	513
gepefrina	6
levarterenol	9
metoxamina	45
norfenefrina	10
oxedrina	22
paredrina	6
privine	6
hexadrina	6
beta-adrenoreceptor	6
beclometasona	302
budesonida	312
dobutamina	71
isoetarina	37
prenalterol	6
procaterol	10
racepinefrin	6
ritodrina	72
xamoterol	27
adrenérgico	239
bloqueante	281
bunazosina	6
dibenamina	6
dibencilina	6
doxazosina	107
flomax	6
hidergina	6
indoramina	64
prazosin	6
priscol	6
priscolina	6
terazosina	150
acebutolol	140
alprenolol	10
beta-adrenorreceptor	6
atenolol	266
betaxolol	107
bevantolol	6
bisoprolol	155
bopindolol	6
bunitrolol	6
bupranolol	6
carazolol	6
carteolol	86
celiprolol	54
esmolol	69
indenolol	6
inderal	8
metoprolol	213
nadolol	130
oxprenolol	112
penbutolol	45
pindolol	89
practolol	44
pronetalol	6
propranolol	309
sotalol	123
tertatolol	10
timolol	365
tolamolol	6
alfuzosina	49
antiadrenérgico	27
labetalol	143
medroxalol	6
simpaticolítico	31
haloalquilamina	6
simpaticomimético	60
amecinio	6
angiotensinamida	6
benzedrex	6
dopamina	180
efedrina	287
ephedra	8
fenilpropanolamina	250
ibopamina	10
isoefedrina	7
mefentermina	12
seudoefedrina	203
acrivastina	77
alizaprida	10
antazolina	60
antialérgico	22
antiemético	28
antihistamínico	100
antináuseo	6
antistina	6
antivértiginoso	6
astemizol	41
azatadina	85
azelastina	67
bamipina	6
benadril	6
benzhidramina	6
benzquinamida	31
bisulepina	6
bonina	6
bromacina	6
bromfeniramina	225
bromodifenhidramina	24
buclicina	30
carbinoxamina	167
cerio	51
oxalato	188
ceroso	9
cetiricina	7
cetoxima	6
chlor-trimetón	6
ciclicina	24
cinaricina	6
ciproheptadina	52
clemastina	142
clorciclicina	8
clorfenamina	313
clorfeniramina	214
clorfenoxamina	8
cloropiramina	6
cloropirileno	14
cloroteno	11
deptropina	6
dexbronfeniramina	6
dexclorfeniramina	44
dibenzeptropina	6
difenhidramina	311
difenidol	35
difenilpiralina	50
dimenhidrinato	56
dimetano	8
dimetindene	6
dimetindeno	28
domperidona	116
doxilamina	62
dramamina	6
embramina	6
feniltoloxamina	171
fenindamina	27
feniramina	66
granisetron	8
homoclorciclicina	6
isotipendilo	10
ketotifeno	105
levocabastina	45
loratadina	118
tiosulfato	94
marecina	6
mebhidrolina	22
meclizina	17
meclocina	9
mefenhidramina	6
mepiramina	131
metafenileno	6
metapirileno	10
metoclopramida	224
moxastina	6
nitol	6
ondansetrón	193
oxatomida	22
periactina	6
pimetixeno	8
pipamacina	8
pipoxicina	6
piprinhidrinato	8
piratiacina	6
piribenzamina	6
pirilamina	28
pirrobutamina	8
propiomacina	12
rotoxamina	7
setastin	6
sleep-eze	6
sominex	6
tenildiamina	8
terfenadina	80
tigan	6
tonzilamina	30
tranilast	6
trimetobenzamida	154
trimeton	6
tripelenamina	51
triprolidina	78
tritocualina	6
2-desoxi-5-fluorouridina	6
5-desoxi-5-fluorouridina	6
aclarubicina	31
actinomicina	29
adriamicina	7
alquilantes	24
antimieloproliferativa	6
altretamina	35
ametopterina	8
aminoglutetimida	58
aminopterina	18
amsacrina	48
anticancerígeno	9
anticancerosos	6
antimetabolito	26
antimitótico	16
alcaloide	337
antramicina	6
ara-c	6
asparaginasa	64
azacitidina	20
azaribina	6
azaserina	6
azatepa	6
azatioprina	129
bcnu	6
benzacarbimina	6
bleomicina	96
broxuridina	6
busulfano	66
cactinomicina	12
carbocuona	6
carboplatino	93
carmofur	6
carmustina	73
ciclofosfamida	179
cicloleucina	6
ciclosporina	224
cisplatino	111
citarabina	163
citosina	39
citoxan	6
clorambucil	6
clorhexamida	6
clormetina	18
cloropurina	6
colaspasa	7
parvum	41
crómico	64
32p	18
cromomicina	6
a3	52
dacarbacina	6
dactinomicina	62
daunomicina	7
daunorrubicina	48
demecolcina	6
dibromodulcitol	6
dibromomanitol	13
doxifluridina	6
doxorrubicina	120
dtic	6
elliptinium	6
enocitabina	6
epirubicina	97
estramustina	72
estreptozocina	27
estreptozotocina	7
etoglucid	6
etopósido	148
fac	8
fluorouracilo	181
mostaza	124
floxuridina	32
fluorodesoxiuridina	7
ftorafur	6
hexametilmelamina	6
